id,code,tradeStatus,code_name,exchange,type,date
sz.000920,000920,1,沃顿科技,sz,1,1999-06-16
sz.000921,000921,1,海信家电,sz,1,1999-07-13
sz.000922,000922,1,佳电股份,sz,1,1999-06-18
sz.000923,000923,1,河钢资源,sz,1,1999-07-14
sz.000925,000925,1,众合科技,sz,1,1999-06-11
sz.000926,000926,1,福星股份,sz,1,1999-06-18
sz.000927,000927,1,中国铁物,sz,1,1999-07-27
sz.000928,000928,1,中钢国际,sz,1,1999-03-12
sz.000929,000929,1,兰州黄河,sz,1,1999-06-23
sz.000930,000930,1,中粮科技,sz,1,1999-07-12
sz.000931,000931,1,中关村,sz,1,1999-07-12
sz.000932,000932,1,华菱钢铁,sz,1,1999-08-03
sz.000933,000933,1,神火股份,sz,1,1999-08-31
sz.000935,000935,1,四川双马,sz,1,1999-08-24
sz.000936,000936,1,华西股份,sz,1,1999-08-10
sz.000937,000937,1,冀中能源,sz,1,1999-09-09
sz.000938,000938,1,紫光股份,sz,1,1999-11-04
sz.000948,000948,1,南天信息,sz,1,1999-10-14
sz.000949,000949,1,新乡化纤,sz,1,1999-10-21
sz.000950,000950,1,重药控股,sz,1,1999-09-16
sz.000951,000951,1,中国重汽,sz,1,1999-11-25
sz.000952,000952,1,广济药业,sz,1,1999-11-12
sz.000953,000953,1,河化股份,sz,1,1999-12-02
sz.000955,000955,1,欣龙控股,sz,1,1999-12-09
sz.000957,000957,1,中通客车,sz,1,2000-01-13
sz.000958,000958,1,电投产融,sz,1,1999-12-23
sz.000959,000959,1,首钢股份,sz,1,1999-12-16
sz.000960,000960,1,锡业股份,sz,1,2000-02-21
sz.000962,000962,1,东方钽业,sz,1,2000-01-20
sz.000963,000963,1,华东医药,sz,1,2000-01-27
sz.000965,000965,1,天保基建,sz,1,2000-04-06
sz.000966,000966,1,长源电力,sz,1,2000-03-16
sz.000967,000967,1,盈峰环境,sz,1,2000-03-30
sz.000968,000968,1,蓝焰控股,sz,1,2000-06-22
sz.000969,000969,1,安泰科技,sz,1,2000-05-29
sz.000970,000970,1,中科三环,sz,1,2000-04-20
sz.000972,000972,1,中基健康,sz,1,2000-09-26
sz.000973,000973,1,佛塑科技,sz,1,2000-05-25
sz.000975,000975,1,山金国际,sz,1,2000-06-08
sz.000977,000977,1,浪潮信息,sz,1,2000-06-08
sz.000978,000978,1,桂林旅游,sz,1,2000-05-18
sz.000980,000980,1,众泰汽车,sz,1,2000-06-16
sz.000981,000981,1,山子高科,sz,1,2000-06-22
sz.000983,000983,1,山西焦煤,sz,1,2000-07-26
sz.000985,000985,1,大庆华科,sz,1,2000-07-26
sz.000987,000987,1,越秀资本,sz,1,2000-07-18
sz.000988,000988,1,华工科技,sz,1,2000-06-08
sz.000989,000989,1,ST九芝,sz,1,2000-06-28
sz.000990,000990,1,诚志股份,sz,1,2000-07-06
sz.000993,000993,1,闽东电力,sz,1,2000-07-31
sz.000995,000995,1,皇台酒业,sz,1,2000-08-07
sz.000997,000997,1,新大陆,sz,1,2000-08-07
sz.000998,000998,1,隆平高科,sz,1,2000-12-11
sz.000999,000999,1,华润三九,sz,1,2000-03-09
sz.001201,001201,1,东瑞股份,sz,1,2021-04-28
sz.001202,001202,1,炬申股份,sz,1,2021-04-29
sz.001203,001203,1,大中矿业,sz,1,2021-05-10
sz.001205,001205,1,盛航股份,sz,1,2021-05-13
sz.001206,001206,1,依依股份,sz,1,2021-05-18
sz.001207,001207,1,联科科技,sz,1,2021-06-23
sz.001208,001208,1,华菱线缆,sz,1,2021-06-24
sz.001209,001209,1,洪兴股份,sz,1,2021-07-23
sz.001210,001210,1,金房能源,sz,1,2021-07-29
sz.001211,001211,1,双枪科技,sz,1,2021-08-05
sz.001212,001212,1,中旗新材,sz,1,2021-08-23
sz.001213,001213,1,中铁特货,sz,1,2021-09-08
sz.001215,001215,1,千味央厨,sz,1,2021-09-06
sz.001216,001216,1,华瓷股份,sz,1,2021-10-19
sz.001217,001217,1,华尔泰,sz,1,2021-09-29
sz.001218,001218,1,丽臣实业,sz,1,2021-10-15
sz.001219,001219,1,青岛食品,sz,1,2021-10-21
sz.001222,001222,1,源飞宠物,sz,1,2022-08-18
sz.001223,001223,1,欧克科技,sz,1,2022-12-12
sz.001225,001225,1,和泰机电,sz,1,2023-02-22
sz.001226,001226,1,拓山重工,sz,1,2022-06-22
sz.001227,001227,1,兰州银行,sz,1,2022-01-17
sz.001228,001228,1,永泰运,sz,1,2022-04-29
sz.001229,001229,1,魅视科技,sz,1,2022-08-08
sz.001230,001230,1,劲旅环境,sz,1,2022-07-15
sz.001231,001231,1,农心科技,sz,1,2022-08-19
sz.001234,001234,1,泰慕士,sz,1,2022-01-11
sz.001236,001236,1,弘业期货,sz,1,2022-08-05
sz.001238,001238,1,浙江正特,sz,1,2022-09-19
sz.001239,001239,1,永达股份,sz,1,2023-12-12
sz.001255,001255,1,博菲电气,sz,1,2022-09-30
sz.001256,001256,1,炜冈科技,sz,1,2022-12-05
sz.001258,001258,1,立新能源,sz,1,2022-07-27
sz.001259,001259,1,利仁科技,sz,1,2022-08-31
sz.001260,001260,1,坤泰股份,sz,1,2023-02-16
sz.001266,001266,1,宏英智能,sz,1,2022-02-28
sz.001267,001267,1,汇绿生态,sz,1,2021-11-17
sz.001268,001268,1,联合精密,sz,1,2022-06-30
sz.001269,001269,1,欧晶科技,sz,1,2022-09-30
sz.001270,001270,1,铖昌科技,sz,1,2022-06-06
sz.001277,001277,1,速达股份,sz,1,2024-09-03
sz.001278,001278,1,一彬科技,sz,1,2023-03-08
sz.001279,001279,1,强邦新材,sz,1,2024-10-11
sz.001282,001282,1,三联锻造,sz,1,2023-05-24
sz.001283,001283,1,豪鹏科技,sz,1,2022-09-05
sz.001286,001286,1,陕西能源,sz,1,2023-04-10
sz.001287,001287,1,中电港,sz,1,2023-04-10
sz.001288,001288,1,运机集团,sz,1,2021-11-01
sz.001289,001289,1,龙源电力,sz,1,2022-01-24
sz.001296,001296,1,长江材料,sz,1,2021-12-24
sz.001298,001298,1,好上好,sz,1,2022-10-31
sz.001299,001299,1,美能能源,sz,1,2022-10-31
sz.001300,001300,1,三柏硕,sz,1,2022-10-19
sz.001301,001301,1,尚太科技,sz,1,2022-12-28
sz.001306,001306,1,夏厦精密,sz,1,2023-11-16
sz.001308,001308,1,康冠科技,sz,1,2022-03-18
sz.001309,001309,1,德明利,sz,1,2022-07-01
sz.001311,001311,1,多利科技,sz,1,2023-02-27
sz.001313,001313,1,粤海饲料,sz,1,2022-02-16
sz.001314,001314,1,亿道信息,sz,1,2023-02-14
sz.001316,001316,1,润贝航科,sz,1,2022-06-24
sz.001317,001317,1,三羊马,sz,1,2021-11-30
sz.001318,001318,1,阳光乳业,sz,1,2022-05-20
sz.001319,001319,1,铭科精技,sz,1,2022-05-12
sz.001322,001322,1,箭牌家居,sz,1,2022-10-26
sz.001323,001323,1,慕思股份,sz,1,2022-06-23
sz.001324,001324,1,长青科技,sz,1,2023-05-22
sz.001326,001326,1,联域股份,sz,1,2023-11-09
sz.001328,001328,1,登康口腔,sz,1,2023-04-10
sz.001330,001330,1,博纳影业,sz,1,2022-08-18
sz.001331,001331,1,胜通能源,sz,1,2022-09-08
sz.001332,001332,1,锡装股份,sz,1,2022-09-20
sz.001333,001333,1,光华股份,sz,1,2022-12-08
sz.001336,001336,1,楚环科技,sz,1,2022-07-25
sz.001337,001337,1,四川黄金,sz,1,2023-03-03
sz.001338,001338,1,永顺泰,sz,1,2022-11-16
sz.001339,001339,1,智微智能,sz,1,2022-08-15
sz.001356,001356,1,富岭股份,sz,1,2025-01-23
sz.001358,001358,1,兴欣新材,sz,1,2023-12-21
sz.001359,001359,1,平安电工,sz,1,2024-03-28
sz.001360,001360,1,南矿集团,sz,1,2023-04-10
sz.001366,001366,1,播恩集团,sz,1,2023-03-07
sz.001367,001367,1,海森药业,sz,1,2023-04-10
sz.001368,001368,1,通达创智,sz,1,2023-03-13
sz.001373,001373,1,翔腾新材,sz,1,2023-06-01
sz.001376,001376,1,百通能源,sz,1,2023-11-03
sz.001378,001378,1,德冠新材,sz,1,2023-10-30
sz.001379,001379,1,腾达科技,sz,1,2024-01-19
sz.001380,001380,1,华纬科技,sz,1,2023-05-16
sz.001387,001387,1,雪祺电气,sz,1,2024-01-11
sz.001389,001389,1,广合科技,sz,1,2024-04-02
sz.001391,001391,1,国货航,sz,1,2024-12-30
sz.001395,001395,1,亚联机械,sz,1,2025-01-27
sz.001696,001696,1,宗申动力,sz,1,1997-03-06
sz.001872,001872,1,招商港口,sz,1,1993-05-05
sz.001896,001896,1,豫能控股,sz,1,1998-01-22
sz.001914,001914,1,招商积余,sz,1,1994-09-28
sz.001965,001965,1,招商公路,sz,1,2017-12-25
sz.001979,001979,1,招商蛇口,sz,1,2015-12-30
sz.002001,002001,1,新和成,sz,1,2004-06-25
sz.002003,002003,1,伟星股份,sz,1,2004-06-25
sz.002004,002004,1,华邦健康,sz,1,2004-06-25
sz.002005,002005,1,ST德豪,sz,1,2004-06-25
sz.002006,002006,1,精工科技,sz,1,2004-06-25
sz.002007,002007,1,华兰生物,sz,1,2004-06-25
sz.002008,002008,1,大族激光,sz,1,2004-06-25
sz.002009,002009,1,天奇股份,sz,1,2004-06-29
sz.002010,002010,1,传化智联,sz,1,2004-06-29
sz.002011,002011,1,盾安环境,sz,1,2004-07-05
sz.002012,002012,1,凯恩股份,sz,1,2004-07-05
sz.002014,002014,1,永新股份,sz,1,2004-07-08
sz.002015,002015,1,协鑫能科,sz,1,2004-07-08
sz.002016,002016,1,世荣兆业,sz,1,2004-07-08
sz.002017,002017,1,东信和平,sz,1,2004-07-13
sz.002019,002019,1,亿帆医药,sz,1,2004-07-13
sz.002020,002020,1,京新药业,sz,1,2004-07-15
sz.002021,002021,1,中捷资源,sz,1,2004-07-15
sz.002022,002022,1,科华生物,sz,1,2004-07-21
sz.002023,002023,1,海特高新,sz,1,2004-07-21
sz.002024,002024,1,ST易购,sz,1,2004-07-21
sz.002025,002025,1,航天电器,sz,1,2004-07-26
sz.002026,002026,1,山东威达,sz,1,2004-07-27
sz.002027,002027,1,分众传媒,sz,1,2004-08-04
sz.002028,002028,1,思源电气,sz,1,2004-08-05
sz.002029,002029,1,七匹狼,sz,1,2004-08-06
sz.002030,002030,1,达安基因,sz,1,2004-08-09
sz.002031,002031,1,巨轮智能,sz,1,2004-08-16
sz.002032,002032,1,苏泊尔,sz,1,2004-08-17
sz.002033,002033,1,丽江股份,sz,1,2004-08-25
sz.002034,002034,1,旺能环境,sz,1,2004-08-26
sz.002035,002035,1,华帝股份,sz,1,2004-09-01
sz.002036,002036,1,联创电子,sz,1,2004-09-03
sz.002037,002037,1,保利联合,sz,1,2004-09-08
sz.002038,002038,1,双鹭药业,sz,1,2004-09-09
sz.002039,002039,1,黔源电力,sz,1,2005-03-03
sz.002040,002040,1,南京港,sz,1,2005-03-25
sz.002041,002041,1,登海种业,sz,1,2005-04-18
sz.002042,002042,1,华孚时尚,sz,1,2005-04-27
sz.002043,002043,1,兔宝宝,sz,1,2005-05-10
sz.002044,002044,1,美年健康,sz,1,2005-05-18
sz.002045,002045,1,国光电器,sz,1,2005-05-23
sz.002046,002046,1,国机精工,sz,1,2005-05-26
sz.002047,002047,1,宝鹰股份,sz,1,2005-05-31
sz.002048,002048,1,宁波华翔,sz,1,2005-06-03
sz.002049,002049,1,紫光国微,sz,1,2005-06-06
sz.002050,002050,1,三花智控,sz,1,2005-06-07
sz.002051,002051,1,中工国际,sz,1,2006-06-19
sz.002052,002052,1,*ST同洲,sz,1,2006-06-27
sz.002053,002053,1,云南能投,sz,1,2006-06-27
sz.002054,002054,1,德美化工,sz,1,2006-07-25
sz.002055,002055,1,得润电子,sz,1,2006-07-25
sz.002056,002056,1,横店东磁,sz,1,2006-08-02
sz.002057,002057,1,中钢天源,sz,1,2006-08-02
sz.002058,002058,1,威尔泰,sz,1,2006-08-02
sz.002059,002059,1,云南旅游,sz,1,2006-08-10
sz.002060,002060,1,广东建工,sz,1,2006-08-10
sz.002061,002061,1,浙江交科,sz,1,2006-08-16
sz.002062,002062,1,宏润建设,sz,1,2006-08-16
sz.002063,002063,1,远光软件,sz,1,2006-08-23
sz.002064,002064,1,华峰化学,sz,1,2006-08-23
sz.002065,002065,1,东华软件,sz,1,2006-08-23
sz.002066,002066,1,瑞泰科技,sz,1,2006-08-23
sz.002067,002067,1,景兴纸业,sz,1,2006-09-15
sz.002068,002068,1,黑猫股份,sz,1,2006-09-15
sz.002069,002069,1,獐子岛,sz,1,2006-09-28
sz.002072,002072,1,凯瑞德,sz,1,2006-10-18
sz.002073,002073,1,软控股份,sz,1,2006-10-18
sz.002074,002074,1,国轩高科,sz,1,2006-10-18
sz.002075,002075,1,沙钢股份,sz,1,2006-10-25
sz.002076,002076,1,星光股份,sz,1,2006-10-25
sz.002077,002077,1,大港股份,sz,1,2006-11-16
sz.002078,002078,1,太阳纸业,sz,1,2006-11-16
sz.002079,002079,1,苏州固锝,sz,1,2006-11-16
sz.002080,002080,1,中材科技,sz,1,2006-11-20
sz.002081,002081,1,金螳螂,sz,1,2006-11-20
sz.002082,002082,1,万邦德,sz,1,2006-11-20
sz.002083,002083,1,孚日股份,sz,1,2006-11-24
sz.002084,002084,1,海鸥住工,sz,1,2006-11-24
sz.002085,002085,1,万丰奥威,sz,1,2006-11-28
sz.002086,002086,1,东方海洋,sz,1,2006-11-28
sz.002088,002088,1,鲁阳节能,sz,1,2006-11-30
sz.002090,002090,1,金智科技,sz,1,2006-12-08
sz.002091,002091,1,江苏国泰,sz,1,2006-12-08
sz.002092,002092,1,ST中泰,sz,1,2006-12-08
sz.002093,002093,1,国脉科技,sz,1,2006-12-15
sz.002094,002094,1,青岛金王,sz,1,2006-12-15
sz.002095,002095,1,生意宝,sz,1,2006-12-15
sz.002096,002096,1,易普力,sz,1,2006-12-22
sz.002097,002097,1,山河智能,sz,1,2006-12-22
sz.002098,002098,1,浔兴股份,sz,1,2006-12-22
sz.002099,002099,1,海翔药业,sz,1,2006-12-26
sz.002100,002100,1,天康生物,sz,1,2006-12-26
sz.002101,002101,1,广东鸿图,sz,1,2006-12-29
sz.002102,002102,1,能特科技,sz,1,2006-12-29
sz.002103,002103,1,广博股份,sz,1,2007-01-10
sz.002104,002104,1,恒宝股份,sz,1,2007-01-10
sz.002105,002105,1,信隆健康,sz,1,2007-01-12
sz.002106,002106,1,莱宝高科,sz,1,2007-01-12
sz.002107,002107,1,沃华医药,sz,1,2007-01-24
sz.002108,002108,1,沧州明珠,sz,1,2007-01-24
sz.002109,002109,1,兴化股份,sz,1,2007-01-26
sz.002110,002110,1,三钢闽光,sz,1,2007-01-26
sz.002111,002111,1,威海广泰,sz,1,2007-01-26
sz.002112,002112,1,三变科技,sz,1,2007-02-08
sz.002114,002114,1,罗平锌电,sz,1,2007-02-15
sz.002115,002115,1,三维通信,sz,1,2007-02-15
sz.002116,002116,1,中国海诚,sz,1,2007-02-15
sz.002117,002117,1,东港股份,sz,1,2007-03-02
sz.002119,002119,1,康强电子,sz,1,2007-03-02
sz.002120,002120,1,韵达股份,sz,1,2007-03-06
sz.002121,002121,1,科陆电子,sz,1,2007-03-06
sz.002122,002122,1,汇洲智能,sz,1,2007-03-28
sz.002123,002123,1,梦网科技,sz,1,2007-03-28
sz.002124,002124,1,ST天邦,sz,1,2007-04-03
sz.002125,002125,1,湘潭电化,sz,1,2007-04-03
sz.002126,002126,1,银轮股份,sz,1,2007-04-18
sz.002127,002127,1,南极电商,sz,1,2007-04-18
sz.002128,002128,1,电投能源,sz,1,2007-04-18
sz.002129,002129,1,TCL中环,sz,1,2007-04-20
sz.002130,002130,1,沃尔核材,sz,1,2007-04-20
sz.002131,002131,1,利欧股份,sz,1,2007-04-27
sz.002132,002132,1,恒星科技,sz,1,2007-04-27
sz.002133,002133,1,广宇集团,sz,1,2007-04-27
sz.002134,002134,1,天津普林,sz,1,2007-05-16
sz.002135,002135,1,东南网架,sz,1,2007-05-30
sz.002136,002136,1,安纳达,sz,1,2007-05-30
sz.002137,002137,1,实益达,sz,1,2007-06-13
sz.002138,002138,1,顺络电子,sz,1,2007-06-13
sz.002139,002139,1,拓邦股份,sz,1,2007-06-29
sz.002140,002140,1,东华科技,sz,1,2007-07-12
sz.002141,002141,1,*ST贤丰,sz,1,2007-07-20
sz.002142,002142,1,宁波银行,sz,1,2007-07-19
sz.002144,002144,1,宏达高科,sz,1,2007-08-03
sz.002145,002145,1,中核钛白,sz,1,2007-08-03
sz.002146,002146,1,荣盛发展,sz,1,2007-08-08
sz.002148,002148,1,北纬科技,sz,1,2007-08-10
sz.002149,002149,1,西部材料,sz,1,2007-08-10
sz.002150,002150,1,通润装备,sz,1,2007-08-10
sz.002151,002151,1,北斗星通,sz,1,2007-08-13
sz.002152,002152,1,广电运通,sz,1,2007-08-13
sz.002153,002153,1,石基信息,sz,1,2007-08-13
sz.002154,002154,1,报喜鸟,sz,1,2007-08-16
sz.002155,002155,1,湖南黄金,sz,1,2007-08-16
sz.002156,002156,1,通富微电,sz,1,2007-08-16
sz.002157,002157,1,正邦科技,sz,1,2007-08-17
sz.002158,002158,1,汉钟精机,sz,1,2007-08-17
sz.002159,002159,1,三特索道,sz,1,2007-08-17
sz.002160,002160,1,常铝股份,sz,1,2007-08-21
sz.002161,002161,1,远望谷,sz,1,2007-08-21
sz.002162,002162,1,悦心健康,sz,1,2007-08-23
sz.002163,002163,1,海南发展,sz,1,2007-08-23
sz.002164,002164,1,宁波东力,sz,1,2007-08-23
sz.002165,002165,1,红宝丽,sz,1,2007-09-13
sz.002166,002166,1,莱茵生物,sz,1,2007-09-13
sz.002167,002167,1,东方锆业,sz,1,2007-09-13
sz.002168,002168,1,ST惠程,sz,1,2007-09-19
sz.002169,002169,1,智光电气,sz,1,2007-09-19
sz.002170,002170,1,芭田股份,sz,1,2007-09-19
sz.002171,002171,1,楚江新材,sz,1,2007-09-21
sz.002172,002172,1,澳洋健康,sz,1,2007-09-21
sz.002173,002173,1,创新医疗,sz,1,2007-09-25
sz.002174,002174,1,游族网络,sz,1,2007-09-25
sz.002175,002175,1,东方智造,sz,1,2007-10-12
sz.002176,002176,1,江特电机,sz,1,2007-10-12
sz.002177,002177,1,御银股份,sz,1,2007-11-01
sz.002178,002178,1,延华智能,sz,1,2007-11-01
sz.002179,002179,1,中航光电,sz,1,2007-11-01
sz.002180,002180,1,纳思达,sz,1,2007-11-13
sz.002181,002181,1,粤传媒,sz,1,2007-11-16
sz.002182,002182,1,宝武镁业,sz,1,2007-11-13
sz.002183,002183,1,怡亚通,sz,1,2007-11-13
sz.002184,002184,1,海得控制,sz,1,2007-11-16
sz.002185,002185,1,华天科技,sz,1,2007-11-20
sz.002186,002186,1,全聚德,sz,1,2007-11-20
sz.002187,002187,1,广百股份,sz,1,2007-11-22
sz.002188,002188,1,中天服务,sz,1,2007-11-22
sz.002189,002189,1,中光学,sz,1,2007-12-03
sz.002190,002190,1,成飞集成,sz,1,2007-12-03
sz.002191,002191,1,劲嘉股份,sz,1,2007-12-05
sz.002192,002192,1,融捷股份,sz,1,2007-12-05
sz.002193,002193,1,如意集团,sz,1,2007-12-07
sz.002194,002194,1,武汉凡谷,sz,1,2007-12-07
sz.002195,002195,1,岩山科技,sz,1,2007-12-12
sz.002196,002196,1,方正电机,sz,1,2007-12-12
sz.002197,002197,1,ST证通,sz,1,2007-12-18
sz.002198,002198,1,嘉应制药,sz,1,2007-12-18
sz.002199,002199,1,东晶电子,sz,1,2007-12-21
sz.002200,002200,1,ST交投,sz,1,2007-12-21
sz.002201,002201,1,正威新材,sz,1,2007-12-26
sz.002202,002202,1,金风科技,sz,1,2007-12-26
sz.002203,002203,1,海亮股份,sz,1,2008-01-16
sz.002204,002204,1,大连重工,sz,1,2008-01-16
sz.002205,002205,1,国统股份,sz,1,2008-01-23
sz.002206,002206,1,海利得,sz,1,2008-01-23
sz.002207,002207,1,准油股份,sz,1,2008-01-28
sz.002208,002208,1,合肥城建,sz,1,2008-01-28
sz.002209,002209,1,达意隆,sz,1,2008-01-30
sz.002210,002210,1,飞马国际,sz,1,2008-01-30
sz.002211,002211,1,宏达新材,sz,1,2008-02-01
sz.002212,002212,1,天融信,sz,1,2008-02-01
sz.002213,002213,1,大为股份,sz,1,2008-02-01
sz.002214,002214,1,大立科技,sz,1,2008-02-18
sz.002215,002215,1,诺普信,sz,1,2008-02-18
sz.002216,002216,1,三全食品,sz,1,2008-02-20
sz.002217,002217,1,*ST合泰,sz,1,2008-02-20
sz.002218,002218,1,拓日新能,sz,1,2008-02-28
sz.002219,002219,1,新里程,sz,1,2008-03-06
sz.002221,002221,1,东华能源,sz,1,2008-03-06
sz.002222,002222,1,福晶科技,sz,1,2008-03-19
sz.002223,002223,1,鱼跃医疗,sz,1,2008-04-18
sz.002224,002224,1,三力士,sz,1,2008-04-25
sz.002225,002225,1,濮耐股份,sz,1,2008-04-25
sz.002226,002226,1,江南化工,sz,1,2008-05-06
sz.002227,002227,1,奥特迅,sz,1,2008-05-06
sz.002228,002228,1,合兴包装,sz,1,2008-05-08
sz.002229,002229,1,鸿博股份,sz,1,2008-05-08
sz.002230,002230,1,科大讯飞,sz,1,2008-05-12
sz.002231,002231,1,奥维通信,sz,1,2008-05-12
sz.002232,002232,1,启明信息,sz,1,2008-05-09
sz.002233,002233,1,塔牌集团,sz,1,2008-05-16
sz.002234,002234,1,民和股份,sz,1,2008-05-16
sz.002235,002235,1,安妮股份,sz,1,2008-05-16
sz.002236,002236,1,大华股份,sz,1,2008-05-20
sz.002237,002237,1,恒邦股份,sz,1,2008-05-20
sz.002238,002238,1,天威视讯,sz,1,2008-05-26
sz.002239,002239,1,奥特佳,sz,1,2008-05-22
sz.002240,002240,1,盛新锂能,sz,1,2008-05-23
sz.002241,002241,1,歌尔股份,sz,1,2008-05-22
sz.002242,002242,1,九阳股份,sz,1,2008-05-28
sz.002243,002243,1,力合科创,sz,1,2008-05-28
sz.002244,002244,1,滨江集团,sz,1,2008-05-29
sz.002245,002245,1,蔚蓝锂芯,sz,1,2008-06-05
sz.002246,002246,1,北化股份,sz,1,2008-06-05
sz.002247,002247,1,聚力文化,sz,1,2008-06-12
sz.002248,002248,1,华东数控,sz,1,2008-06-12
sz.002249,002249,1,大洋电机,sz,1,2008-06-19
sz.002250,002250,1,联化科技,sz,1,2008-06-19
sz.002251,002251,1,ST步步高,sz,1,2008-06-19
sz.002252,002252,1,上海莱士,sz,1,2008-06-23
sz.002253,002253,1,川大智胜,sz,1,2008-06-23
sz.002254,002254,1,泰和新材,sz,1,2008-06-25
sz.002255,002255,1,海陆重工,sz,1,2008-06-25
sz.002256,002256,1,兆新股份,sz,1,2008-06-25
sz.002258,002258,1,利尔化学,sz,1,2008-07-08
sz.002259,002259,1,ST升达,sz,1,2008-07-16
sz.002261,002261,1,拓维信息,sz,1,2008-07-23
sz.002262,002262,1,恩华药业,sz,1,2008-07-23
sz.002263,002263,1,大东南,sz,1,2008-07-28
sz.002264,002264,1,新华都,sz,1,2008-07-31
sz.002265,002265,1,建设工业,sz,1,2008-08-06
sz.002266,002266,1,浙富控股,sz,1,2008-08-06
sz.002267,002267,1,陕天然气,sz,1,2008-08-13
sz.002268,002268,1,电科网安,sz,1,2008-08-11
sz.002269,002269,1,美邦服饰,sz,1,2008-08-28
sz.002270,002270,1,华明装备,sz,1,2008-09-05
sz.002271,002271,1,东方雨虹,sz,1,2008-09-10
sz.002272,002272,1,川润股份,sz,1,2008-09-19
sz.002273,002273,1,水晶光电,sz,1,2008-09-19
sz.002274,002274,1,华昌化工,sz,1,2008-09-25
sz.002275,002275,1,桂林三金,sz,1,2009-07-10
sz.002276,002276,1,万马股份,sz,1,2009-07-10
sz.002277,002277,1,友阿股份,sz,1,2009-07-17
sz.002278,002278,1,神开股份,sz,1,2009-08-11
sz.002279,002279,1,久其软件,sz,1,2009-08-11
sz.002281,002281,1,光迅科技,sz,1,2009-08-21
sz.002282,002282,1,博深股份,sz,1,2009-08-21
sz.002283,002283,1,天润工业,sz,1,2009-08-21
sz.002284,002284,1,亚太股份,sz,1,2009-08-28
sz.002285,002285,1,世联行,sz,1,2009-08-28
sz.002286,002286,1,保龄宝,sz,1,2009-08-28
sz.002287,002287,1,奇正藏药,sz,1,2009-08-28
sz.002289,002289,1,ST宇顺,sz,1,2009-09-03
sz.002290,002290,1,禾盛新材,sz,1,2009-09-03
sz.002291,002291,1,遥望科技,sz,1,2009-09-03
sz.002292,002292,1,奥飞娱乐,sz,1,2009-09-10
sz.002293,002293,1,罗莱生活,sz,1,2009-09-10
sz.002294,002294,1,信立泰,sz,1,2009-09-10
sz.002295,002295,1,精艺股份,sz,1,2009-09-29
sz.002296,002296,1,辉煌科技,sz,1,2009-09-29
sz.002297,002297,1,博云新材,sz,1,2009-09-29
sz.002298,002298,1,中电兴发,sz,1,2009-09-29
sz.002299,002299,1,圣农发展,sz,1,2009-10-21
sz.002300,002300,1,太阳电缆,sz,1,2009-10-21
sz.002301,002301,1,齐心集团,sz,1,2009-10-21
sz.002302,002302,1,西部建设,sz,1,2009-11-03
sz.002303,002303,1,美盈森,sz,1,2009-11-03
sz.002304,002304,1,洋河股份,sz,1,2009-11-06
sz.002305,002305,1,南国置业,sz,1,2009-11-06
sz.002306,002306,1,中科云网,sz,1,2009-11-11
sz.002307,002307,1,北新路桥,sz,1,2009-11-11
sz.002309,002309,1,*ST中利,sz,1,2009-11-27
sz.002310,002310,1,*ST东园,sz,1,2009-11-27
sz.002311,002311,1,海大集团,sz,1,2009-11-27
sz.002312,002312,1,川发龙蟒,sz,1,2009-12-03
sz.002313,002313,1,日海智能,sz,1,2009-12-03
sz.002314,002314,1,南山控股,sz,1,2009-12-03
sz.002315,002315,1,焦点科技,sz,1,2009-12-09
sz.002316,002316,1,ST亚联,sz,1,2009-12-09
sz.002317,002317,1,众生药业,sz,1,2009-12-11
sz.002318,002318,1,久立特材,sz,1,2009-12-11
sz.002319,002319,1,乐通股份,sz,1,2009-12-11
sz.002320,002320,1,海峡股份,sz,1,2009-12-16
sz.002321,002321,1,华英农业,sz,1,2009-12-16
sz.002322,002322,1,理工能科,sz,1,2009-12-18
sz.002323,002323,1,雅博股份,sz,1,2009-12-18
sz.002324,002324,1,普利特,sz,1,2009-12-18
sz.002326,002326,1,永太科技,sz,1,2009-12-22
sz.002327,002327,1,富安娜,sz,1,2009-12-30
sz.002328,002328,1,新朋股份,sz,1,2009-12-30
sz.002329,002329,1,皇氏集团,sz,1,2010-01-06
sz.002330,002330,1,得利斯,sz,1,2010-01-06
sz.002331,002331,1,皖通科技,sz,1,2010-01-06
sz.002332,002332,1,仙琚制药,sz,1,2010-01-12
sz.002333,002333,1,罗普斯金,sz,1,2010-01-12
sz.002334,002334,1,英威腾,sz,1,2010-01-13
sz.002335,002335,1,科华数据,sz,1,2010-01-13
sz.002336,002336,1,*ST人乐,sz,1,2010-01-13
sz.002337,002337,1,赛象科技,sz,1,2010-01-15
sz.002338,002338,1,奥普光电,sz,1,2010-01-15
sz.002339,002339,1,积成电子,sz,1,2010-01-22
sz.002340,002340,1,格林美,sz,1,2010-01-22
sz.002342,002342,1,巨力索具,sz,1,2010-01-26
sz.002343,002343,1,慈文传媒,sz,1,2010-01-26
sz.002344,002344,1,海宁皮城,sz,1,2010-01-26
sz.002345,002345,1,潮宏基,sz,1,2010-01-28
sz.002346,002346,1,柘中股份,sz,1,2010-01-28
sz.002347,002347,1,泰尔股份,sz,1,2010-01-28
sz.002348,002348,1,高乐股份,sz,1,2010-02-03
sz.002349,002349,1,精华制药,sz,1,2010-02-03
sz.002350,002350,1,北京科锐,sz,1,2010-02-03
